INCOME DEGREE CHILDREN PINCOME PDEGREE PCHILDREN AGE
  9   1   5   3   0   5  42
  3   0   2   3   0  11  50
  8   0   2  NA   0   7  58
100   3   4   4   1   4  56
 NA   1   0   3   3   2  46
100   4   2   3   1   8  42
 40   3   1  NA   4   8  43
  7   1   0  NA   1   3  27
 25   1   4   3   1   4  36
 10   0   1  NA   0   3  35
 12   1   0   3   1   4  50
 NA   2   2  NA   0  13  28
  8   2   3  NA   0   4  50
 40   1   2   2   1   3  42
 25   1   2   3   0   6  45
 50   4   2  NA   0   3  55
100   1   2   3   1   3  53
 12   0   2  NA   0   4  48
 15   4   2   3   1   6  31
 12   1   0  NA   1   4  34
  8   0   3   3   1   6  42
 20   2   0   3   1   2  28
 20   1   3   3   0   7  56
 NA  NA   0  NA   0   8  NA
 15   0   1   1   1   7  31
 20   2   4  NA   0   2  38
 30   1   4   2   1  10  43
 40   0   2   1   0  15  44
 10   1   1   3   0   2  29
  7   0   1   3  NA   7  32
 25   2   1  NA   1   2  46
  9   1   2   1   0   5  42
 40   1   2   1   1  17  49
 12   0   1   2   1   6  30
  5   0   3   1   0   7  69
 15   1   0  NA   0   3  25
  6   1   2   3   3   2  63
 NA   1   0   3   1   3  21
  9   3   0   3   1   3  28
 15   1   0  NA   1   3  41
 50   1   2   3   2   2  31
 50   1   3   2   1   2  44
 75   3   0   4   4   2  41
 20   0   4   2   0   8  56
 40   2   1   3   1   3  29
 40   3   0  NA   1   2  24
  3   0   4   4   0   9  80
 25   0   3  NA   0   7  54
 20   2   2  NA   2  15  26
 15   1   2  NA   0   3  52
 20   1   4   3   1   1  47
 15   1   2  NA   0   4  39
 25   3   2   3   1   5  49
 11   1   0  NA   1   5  30
  1   1   0  NA   1   1  20
 NA   4   2  NA   1   2  51
 12   1   1   3  NA   9  27
  0   0   3  NA   0  12  62
  7   1   2  NA   0   7  57
  8   3   3  NA   0  12  80
 NA   0   4  NA   0   3  33
 25   3   2   3   0   7  39
 25   1   1  NA   0   4  38
 40   1   0  NA   3   2  32
 11   1   0   3   3   3  24
 20   1   4   2   0  12  46
  9   1   0   3   1   9  31
 50   4   3   2   3   5  52
 NA   1   3  NA   3   5  42
 30   1   1   3   1   3  42
 25   4   2   3   1   2  49
 15   1   2   1   0  12  31
  8   1   0  NA   1   2  21
  6   1   0  NA   1   6  22
 11   1   2  NA   1   2  27
  6   1   4   3   1   4  28
  7   2   1   2   1   4  34
  9   1   2  NA   1   4  31
 20   1   1  NA   0   7  43
 25   4   4   4   1   5  45
 40   1   2  NA   1   3  32
 NA   1   2  NA   1   2  54
 12   1   2   3   0   6  47
 25   1   3   3   1   7  47
 12   0   1   4  NA   4  29
  7   1   0   4   1   2  32
 20   1   2  NA   1   2  35
 NA   1   0  NA   1   4  46
 10   1   2  NA   0   7  21
 NA   3   2   3   4   7  38
100   1   2  NA   3   4  40
 12   0   2  NA   0   6  47
 NA   1   0  NA   1   4  41
  9   1   0  NA   4   4  33
 40   3   0   3   3   3  28
 30   1   0  NA   1   7  39
 40   1   2   2   1   2  42
  9   3   0   3   3   5  24
 15   1   0   3   1   3  38
 25   1   3   2   1   5  52
  8   0   8   3   0   7  61
 12   1   0   3   3   1  29
 12   1   0  NA   1   2  25
 15   1   2  NA   4   3  51
 20   2   0   2   1   5  47
 NA   3   3   3   1   9  50
  9   1   0   2   1   4  23
 20   2   1  NA   1   4  30
